,Unnamed: 0,audio_file,cf_detection_number,detection_start,detection_stop,duration,num_bats
210,0,matching_annotaudio_Aditya_2018-08-17_12_79_hp,0.0,0.013752,0.028516000000000003,0.014764000000000003,1
211,1,matching_annotaudio_Aditya_2018-08-17_12_79_hp,1.0,0.085228,0.10958399999999999,0.02435599999999999,1
212,2,matching_annotaudio_Aditya_2018-08-17_23_100_hp,2.0,0.09175599999999999,0.11592000000000001,0.02416400000000002,1
213,3,matching_annotaudio_Aditya_2018-08-17_23_100_hp,3.0,0.14472000000000002,0.160712,0.01599199999999998,1
214,4,matching_annotaudio_Aditya_2018-08-17_23_100_hp,4.0,0.16698,0.185128,0.018147999999999997,1
215,5,matching_annotaudio_Aditya_2018-08-17_23_100_hp,5.0,0.19028,0.204484,0.014203999999999994,1
216,8,matching_annotaudio_Aditya_2018-08-17_23_100_hp,8.0,0.324872,0.35456,0.029687999999999992,1
217,0,matching_annotaudio_Aditya_2018-08-17_23_113_hp,0.0,0.021532,0.037324,0.015792000000000004,1
218,3,matching_annotaudio_Aditya_2018-08-17_23_113_hp,3.0,0.10167999999999999,0.118076,0.016396000000000008,1
219,4,matching_annotaudio_Aditya_2018-08-17_23_113_hp,4.0,0.12374,0.137012,0.013271999999999992,1
220,5,matching_annotaudio_Aditya_2018-08-17_23_113_hp,5.0,0.16988399999999998,0.182772,0.01288800000000001,1
221,6,matching_annotaudio_Aditya_2018-08-17_23_113_hp,6.0,0.251104,0.26594,0.014836000000000016,1
222,1,matching_annotaudio_Aditya_2018-08-17_23_138_hp,1.0,0.139728,0.155832,0.016104000000000007,1
223,2,matching_annotaudio_Aditya_2018-08-17_23_138_hp,2.0,0.23122800000000002,0.252788,0.021559999999999996,1
224,0,matching_annotaudio_Aditya_2018-08-17_23_187_hp,0.0,0.117308,0.131156,0.013848,1
225,1,matching_annotaudio_Aditya_2018-08-17_23_187_hp,1.0,0.13961199999999999,0.159368,0.019756000000000024,1
226,2,matching_annotaudio_Aditya_2018-08-17_23_187_hp,2.0,0.224536,0.24954,0.025004,1
227,3,matching_annotaudio_Aditya_2018-08-17_23_187_hp,3.0,0.286744,0.302516,0.015772000000000008,1
228,0,matching_annotaudio_Aditya_2018-08-17_23_193_hp,0.0,0.08616,0.10972799999999999,0.02356799999999999,1
229,1,matching_annotaudio_Aditya_2018-08-17_23_193_hp,1.0,0.115968,0.13558399999999998,0.01961599999999998,1
230,1,matching_annotaudio_Aditya_2018-08-17_23_196_hp,1.0,0.147092,0.17358800000000002,0.02649600000000002,1
