,Unnamed: 0,Unnamed: 0.1,value,segment_number,measurement,file_name,unique_window_id,video_annot_id,num_bats,groupsize
478,4315,6517,-27.661227157150133,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
479,4319,6523,-27.715902771756824,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
480,4325,6530,-30.189285463719568,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
481,4328,6534,-35.64985138543969,9,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,9_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
482,4333,6543,-34.7348006041684,11,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,11_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
483,4337,6551,-36.91742529277335,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
484,4343,6561,-31.597683697562733,13,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,13_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
485,4347,6567,-24.37514092737372,14,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,14_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
486,4353,6577,-28.724774347014254,15,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,15_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
487,4361,6588,-24.55446974706861,16,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,16_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
488,4367,6597,-24.258465573512957,17,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,17_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
489,4372,6604,-23.017796149300445,18,rms,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,18_matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,Aditya_2018-08-16_2324_59,3,multiple
490,4572,6881,-25.713137747992988,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
491,4575,6885,-33.35514154601358,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
492,4581,6893,-31.227396474580168,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
493,4585,6899,-32.16612654163539,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
494,4593,6908,-34.10958764558907,10,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,10_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
495,4597,6917,-28.872170996538156,11,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,11_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
496,4600,6923,-33.808258934366584,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
497,4605,6931,-36.280699116842555,13,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,13_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
498,4610,6941,-28.952261841029596,14,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,14_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
499,4616,6949,-20.792777351673152,15,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,15_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
500,4622,6958,-13.748581378982063,16,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,16_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
501,4628,6965,-27.83447335555342,17,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,17_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
502,4633,6975,-30.700815428411655,18,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,18_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
503,4641,6988,-32.07813197257147,19,rms,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,19_matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,Aditya_2018-08-16_2324_7,2,multiple
504,5208,7807,-36.753913365511664,1,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
505,5214,7815,-35.61495201707342,2,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,2_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
506,5222,7825,-32.28533267490078,3,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
507,5227,7832,-27.049312892070585,4,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,4_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
508,5234,7841,-36.159103213294365,5,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,5_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
509,5240,7851,-33.705587856038804,6,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,6_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
510,5247,7861,-35.09792768947029,7,rms,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,7_matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,Aditya_2018-08-17_01_24,2,multiple
511,5254,7873,-34.55932144987134,1,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
512,5259,7880,-32.0564925551044,5,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,5_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
513,5266,7890,-36.58419749135361,7,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,7_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
514,5275,7903,-36.391896434195715,8,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,8_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
515,5283,7915,-35.03883392976023,9,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,9_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
516,5294,7928,-31.665431018795097,10,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,10_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
517,5301,7938,-32.99872591611233,11,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,11_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
518,5307,7950,-31.819184614363586,12,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,12_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
519,5312,7958,-31.170406643914642,13,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,13_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
520,5317,7969,-29.003205982089728,14,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,14_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
521,5323,7980,-33.97828289819729,15,rms,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,15_matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,Aditya_2018-08-17_01_28,4,multiple
522,5329,7992,-34.710632990984486,3,rms,matching_annotaudio_Aditya_2018-08-17_01_29_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_01_29_hp.WAV,Aditya_2018-08-17_01_29,3,multiple
523,5400,8096,-26.917917419840162,0,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,0_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
524,5407,8104,-28.77311910653826,1,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
525,5411,8111,-32.368223826874726,2,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,2_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
526,5416,8119,-31.0452926714572,3,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
527,5421,8128,-21.10295129274938,4,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,4_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
528,5426,8135,-20.934837689425713,5,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,5_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
529,5431,8141,-21.110344707691276,6,rms,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,6_matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,Aditya_2018-08-17_01_39,2,multiple
530,5450,8167,-25.226166235707296,0,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,0_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
531,5454,8172,-24.59934709076515,1,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
532,5457,8177,-35.41220158252114,2,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,2_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
533,5460,8182,-27.420366482461496,3,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
534,5463,8188,-24.86407268296153,4,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,4_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
535,5466,8192,-28.10771714275235,5,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,5_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
536,5469,8196,-30.04152989794251,6,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,6_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
537,5472,8202,-35.17931315610894,7,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,7_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
538,5476,8210,-35.82109401973337,8,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,8_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
539,5479,8216,-31.015943203264555,9,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,9_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
540,5483,8223,-30.481565859998124,10,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,10_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
541,5486,8229,-34.55148122865947,11,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,11_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
542,5489,8239,-29.692789932873843,12,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,12_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
543,5493,8246,-31.013697811712536,13,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,13_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
544,5498,8255,-29.57787694483642,14,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,14_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
545,5502,8263,-26.999041600893303,15,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,15_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
546,5506,8269,-30.431031154610384,16,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,16_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
547,5510,8275,-31.478252795465647,17,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,17_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
548,5514,8281,-32.25654592493713,18,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,18_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
549,5518,8287,-26.26712330612167,19,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,19_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
550,5521,8293,-28.66110455146428,20,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,20_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
551,5524,8299,-19.81569927809185,21,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,21_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
552,5528,8305,-18.855457319182015,22,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,22_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
553,5531,8310,-24.000620132677525,23,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,23_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
554,5536,8318,-29.337363482714345,24,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,24_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
555,5539,8325,-13.305517996637557,25,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,25_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
556,5542,8329,-18.53917858812707,26,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,26_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
557,5546,8335,-12.182170307251534,27,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,27_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
558,5550,8340,-16.69461666898332,28,rms,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,28_matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,Aditya_2018-08-17_01_44,2,multiple
559,5583,8392,-18.409735933094208,0,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,0_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
560,5586,8396,-16.72927946185147,1,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
561,5592,8404,-22.21937633157314,2,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,2_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
562,5596,8410,-19.766615787946506,3,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
563,5599,8416,-21.622693567921733,4,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,4_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
564,5602,8421,-26.08577728242125,5,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,5_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
565,5607,8428,-26.092925666600205,6,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,6_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
566,5613,8436,-24.445507342786104,7,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,7_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
567,5619,8448,-23.16627681437215,8,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,8_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
568,5625,8457,-21.920145498134303,9,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,9_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
569,5629,8464,-18.926347711693417,10,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,10_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
570,5633,8469,-22.92835115874448,11,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,11_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
571,5637,8476,-19.238447606740827,12,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,12_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
572,5640,8480,-27.895402382350035,13,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,13_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
573,5643,8485,-31.741361999210728,14,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,14_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
574,5647,8491,-30.662348296466874,15,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,15_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
575,5651,8498,-33.50630172101981,16,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,16_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
576,5654,8504,-29.049527536268585,17,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,17_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
577,5660,8514,-21.367952942575307,18,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,18_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
578,5666,8522,-23.30254574059296,19,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,19_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
579,5671,8529,-22.380203340273543,20,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,20_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
580,5677,8537,-22.824842704271827,21,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,21_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
581,5681,8543,-25.0546457650809,22,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,22_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
582,5684,8549,-21.982808608669085,23,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,23_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
583,5687,8557,-31.971456040454044,24,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,24_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
584,5690,8566,-25.411940776029596,25,rms,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,25_matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,Aditya_2018-08-17_01_47,2,multiple
585,5803,8740,-24.121220305854557,0,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,0_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
586,5808,8746,-29.06148558866593,1,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
587,5815,8755,-26.198009768125893,2,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,2_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
588,5821,8762,-29.17454285220598,3,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
589,5827,8770,-27.71548684931364,4,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,4_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
590,5833,8777,-35.26023671779734,5,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,5_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
591,5838,8784,-35.10193429833635,7,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,7_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
592,5845,8794,-31.355508541489204,8,rms,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,8_matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,Aditya_2018-08-17_01_75,2,multiple
593,7120,10635,-30.80995055834766,0,rms,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,0_matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,Aditya_2018-08-17_23_115,3,multiple
594,7126,10642,-35.03824495771975,1,rms,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,Aditya_2018-08-17_23_115,3,multiple
595,7132,10649,-32.36363066006093,2,rms,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,2_matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,Aditya_2018-08-17_23_115,3,multiple
596,7138,10656,-35.2743236346692,3,rms,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,3_matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,Aditya_2018-08-17_23_115,3,multiple
597,7142,10661,-35.2623049385387,8,rms,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,8_matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,Aditya_2018-08-17_23_115,3,multiple
598,7147,10667,-36.86991478270217,12,rms,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,12_matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,Aditya_2018-08-17_23_115,3,multiple
599,7192,10736,-36.128024105246816,0,rms,matching_annotaudio_Aditya_2018-08-17_23_137_hp.WAV,0_matching_annotaudio_Aditya_2018-08-17_23_137_hp.WAV,Aditya_2018-08-17_23_137,2,multiple
600,7196,10742,-32.57081684523429,1,rms,matching_annotaudio_Aditya_2018-08-17_23_137_hp.WAV,1_matching_annotaudio_Aditya_2018-08-17_23_137_hp.WAV,Aditya_2018-08-17_23_137,2,multiple
